ID,INV,DATE,CATALOG,PCODE,QTY,custnum
1855,132513,7/97/21 00:00:00,Sports,SP1300,1,2911
1856,132513,7/97/21 00:00:00,Sports,SP2600,1,2912
1857,132513,7/97/21 00:00:00,Sports,SP3100,1,2913
1858,132513,7/97/21 00:00:00,Sports,SP3200,1,2914
1859,152391,11/97/3 00:00:00,Pets,PT2100,1,2915
1860,159951,12/97/13 00:00:00,Toys,TY1650,3,2916
1861,163452,1/98/1 00:00:00,Pets,PT3200,1,2917
1862,165396,1/98/14 00:00:00,Gardening,GD3300,1,2918
1863,212439,8/98/21 00:00:00,Sports,SP1000,1,2919
1864,217395,9/98/11 00:00:00,Sports,SP2500,1,292
1865,217395,9/98/11 00:00:00,Sports,SP3000,3,2920
1866,217395,9/98/11 00:00:00,Sports,SP3000,1,2921
1867,217395,9/98/11 00:00:00,Sports,SP3200,1,2922
1868,224337,10/98/10 00:00:00,Toys,TY1700,3,2923
1869,224337,10/98/10 00:00:00,Toys,TY4300,4,2924
1870,224337,10/98/10 00:00:00,Toys,TY4300,2,2925
1871,132513,10/00/28 00:00:00,Sports,SP1300,1,2926
1872,132513,10/00/28 00:00:00,Sports,SP2600,1,2927
1873,132513,10/00/28 00:00:00,Sports,SP3100,1,2928
1874,132513,10/00/28 00:00:00,Sports,SP3200,1,2929
1875,152391,02/01/10 0:00:00,Pets,PT2100,1,293
1876,159951,03/01/22 0:00:00,Toys,TY1650,3,2930
1877,163452,04/01/10 0:00:00,Pets,PT3200,1,2931
1878,165396,04/01/23 0:00:00,Gardening,GD3300,1,2932
1879,119294,5/97/12 00:00:00,Gardening,GD1600,1,2933
1880,126261,6/97/18 00:00:00,Sports,SP1600,1,2934
1881,145855,9/97/29 00:00:00,Toys,TY4200,1,2935
1882,151808,10/97/31 00:00:00,Pets,PT2200,4,2936
1883,151808,10/97/31 00:00:00,Pets,PT3200,1,2937
1884,151808,10/97/31 00:00:00,Pets,PT4600,1,2938
1885,158453,12/97/5 00:00:00,Gardening,GD1300,1,2939
1886,170917,2/98/15 00:00:00,Gardening,GD4100,1,294
1887,174850,3/98/8 00:00:00,Toys,TY1850,2,2940
1888,174850,3/98/8 00:00:00,Toys,TY21OO,2,2941
1889,174850,3/98/8 00:00:00,Toys,TY4300,1,2942
1890,174850,3/98/8 00:00:00,Toys,TY5100,1,2943
1891,186123,4/98/30 00:00:00,Gardening,GD3400,1,2944
1892,194374,6/98/5 00:00:00,Pets,PT4500,1,2945
1893,201687,7/98/6 00:00:00,Sports,SP2600,1,2946
1894,203945,7/98/16 00:00:00,Software,SW1828,1,2947
1895,203945,7/98/16 00:00:00,Software,SW3802,4,2948
1896,203945,7/98/16 00:00:00,Software,SW8376,3,2949
1897,203945,7/98/16 00:00:00,Software,SW8376,1,295
1898,210085,8/98/11 00:00:00,Sports,SP2000,1,2950
1899,119294,8/00/19 00:00:00,Gardening,GD1600,1,2951
1900,126261,9/00/25 00:00:00,Sports,SP1600,1,2952
1901,145855,01/01/2006 0:00:00,Toys,TY4200,1,2953
1902,151808,02/01/2007 0:00:00,Pets,PT2200,4,2954
1903,151808,02/01/2007 0:00:00,Pets,PT3200,1,2955
1904,151808,02/01/2007 0:00:00,Pets,PT4600,1,2956
1905,158453,03/01/14 0:00:00,Gardening,GD1300,1,2957
1906,170917,05/01/25 0:00:00,Gardening,GD4100,1,2958
1907,100570,1/97/16 00:00:00,Gardening,GD2200,1,2959
1908,111710,3/97/31 00:00:00,Sports,SP2200,1,296
1909,113272,4/97/9 00:00:00,Pets,PT3300,1,2960
1910,147518,10/97/8 00:00:00,Software,SW5493,1,2961
1911,165735,1/98/16 00:00:00,Sports,SP1300,1,2962
1912,165735,1/98/16 00:00:00,Sports,SP2200,1,2963
1913,165735,1/98/16 00:00:00,Sports,SP2300,3,2964
1914,165735,1/98/16 00:00:00,Sports,SP2700,1,2965
1915,187672,5/98/7 00:00:00,Collectibles,CC3500,1,2966
1916,212441,8/98/21 00:00:00,Sports,SP1400,1,2967
1917,212441,8/98/21 00:00:00,Sports,SP2400,3,2968
1918,212441,8/98/21 00:00:00,Sports,SP3300,1,2969
1919,228033,10/98/26 00:00:00,Gardening,GD4200,3,297
1920,100570,4/00/25 00:00:00,Gardening,GD2200,1,2970
1921,111710,7/00/8 00:00:00,Sports,SP2200,1,2971
1922,113272,7/00/17 00:00:00,Pets,PT3300,1,2972
1923,147518,01/01/15 0:00:00,Software,SW5493,1,2973
1924,165735,04/01/25 0:00:00,Sports,SP1300,1,2974
1925,165735,04/01/25 0:00:00,Sports,SP2200,1,2975
1926,165735,04/01/25 0:00:00,Sports,SP2300,3,2976
1927,165735,04/01/25 0:00:00,Sports,SP2700,1,2977
1928,124916,6/97/11 00:00:00,Sports,SP2600,4,2978
1929,126265,6/97/18 00:00:00,Sports,SP2600,1,2979
1930,143438,9/97/16 00:00:00,Sports,SP1300,1,298
1931,143438,9/97/16 00:00:00,Sports,SP1500,1,2980
1932,143438,9/97/16 00:00:00,Sports,SP2500,1,2981
1933,148264,10/97/12 00:00:00,Sports,SP1200,3,2982
1934,148632,10/97/14 00:00:00,Pets,PT2000,1,2983
1935,148632,10/97/14 00:00:00,Pets,PT3100,1,2984
1936,148632,10/97/14 00:00:00,Pets,PT3300,1,2985
1937,188594,5/98/11 00:00:00,Pets,PT4500,1,2986
1938,188594,5/98/11 00:00:00,Pets,PT4600,1,2987
1939,190447,5/98/19 00:00:00,Software,SW1207,1,2988
1940,196979,6/98/16 00:00:00,Sports,sp2000,4,2989
1941,202115,7/98/8 00:00:00,Toys,TY3200,1,299
1942,207673,8/98/1 00:00:00,Pets,PT4500,1,2990
1943,231569,11/98/10 00:00:00,Sports,SP1300,1,2991
1944,239500,12/98/14 00:00:00,Toys,TY4600,1,2992
1945,124916,9/00/18 00:00:00,Sports,SP2600,4,2993
1946,126265,9/00/25 00:00:00,Sports,SP2600,1,2994
1947,143438,12/00/24 00:00:00,Sports,SP1300,1,2995
1948,143438,12/00/24 00:00:00,Sports,SP1500,1,2996
1949,143438,12/00/24 00:00:00,Sports,SP2500,1,2997
1950,148264,01/01/19 0:00:00,Sports,SP1200,3,2998
1951,148632,01/01/21 0:00:00,Pets,PT2000,1,2999
1952,148632,01/01/21 0:00:00,Pets,PT3100,1,3
1953,148632,01/01/21 0:00:00,Pets,PT3300,1,30
1954,102986,2/97/3 00:00:00,Pets,PT4300,2,300
1955,108252,3/97/10 00:00:00,Gardening,GD2100,1,3000
1956,110074,3/97/21 00:00:00,Gardening,GD1400,1,3001
1957,138214,8/97/20 00:00:00,Pets,PT4500,3,3002
1958,140934,9/97/3 00:00:00,Software,SW4831,1,3003
1959,142053,9/97/9 00:00:00,Gardening,GD1001,1,3004
1960,143028,9/97/14 00:00:00,Sports,SP2600,1,3005
1961,150903,10/97/26 00:00:00,Toys,TY1750,3,3006
1962,155173,11/97/18 00:00:00,Sports,SP2500,1,3007
1963,167045,1/98/24 00:00:00,Gardening,GD1300,1,3008
1964,190213,5/98/18 00:00:00,Gardening,GD2000,3,3009
1965,202117,7/98/8 00:00:00,Gardening,GD2100,1,301
1966,208621,8/98/5 00:00:00,Pets,PT1100,1,3010
1967,215921,9/98/5 00:00:00,Pets,PT3100,3,3011
1968,227802,10/98/25 00:00:00,Pets,PT2000,2,3012
1969,242456,12/98/27 00:00:00,Toys,TY3500,1,3013
1970,102986,5/00/13 00:00:00,Pets,PT4300,2,3014
1971,108252,6/00/17 00:00:00,Gardening,GD2100,1,3015
1972,110074,6/00/28 00:00:00,Gardening,GD1400,1,3016
1973,138214,11/00/27 00:00:00,Pets,PT4500,3,3017
1974,140934,12/00/11 00:00:00,Software,SW4831,1,3018
1975,142053,12/00/17 00:00:00,Gardening,GD1001,1,3019
1976,143028,12/00/22 00:00:00,Sports,SP2600,1,302
1977,150903,02/01/2002 0:00:00,Toys,TY1750,3,3020
1978,155173,02/01/25 0:00:00,Sports,SP2500,1,3021
1979,167045,05/01/2003 0:00:00,Gardening,GD1300,1,3022
1980,100577,1/97/16 00:00:00,Sports,SP13OO,4,3023
1981,142231,9/97/10 00:00:00,Pets,PT4500,1,3024
1982,162446,12/97/26 00:00:00,Toys,TY2200,3,3025
1983,171628,2/98/19 00:00:00,Pets,PT2200,1,3026
1984,193922,6/98/3 00:00:00,Software,SW7271,3,3027
1985,213410,8/98/25 00:00:00,Pets,PT4300,2,3028
1986,223401,10/98/6 00:00:00,Pets,PT4600,1,3029
1987,233010,11/98/16 00:00:00,Sports,SP1100,1,303
1988,233010,11/98/16 00:00:00,Sports,SP1600,2,3030
1989,233010,11/98/16 00:00:00,Sports,SP2300,4,3031
1990,233010,11/98/16 00:00:00,Sports,SP3000,1,3032
1991,234362,11/98/22 00:00:00,Toys,TY1100,1,3033
1992,100577,4/00/25 00:00:00,Sports,SP1300,4,3034
1993,142231,12/00/18 00:00:00,Pets,PT4500,1,3035
1994,162446,04/01/2004 0:00:00,Toys,TY2200,3,3036
1995,171628,05/01/29 0:00:00,Pets,PT2200,1,3037
1996,101611,1/97/24 00:00:00,Pets,PT3200,4,3038
1997,106696,2/97/28 00:00:00,Sports,SP2000,1,3039
1998,114164,4/97/14 00:00:00,Toys,TY4500,1,304
1999,138791,8/97/23 00:00:00,Sports,SP2200,3,3040
2000,144765,9/97/23 00:00:00,Sports,SP2600,1,3041
2001,145145,9/97/25 00:00:00,Software,SW6180,1,3042
2002,146642,10/97/3 00:00:00,Toys,TY5100,1,3043
2003,151473,10/97/29 00:00:00,Sports,SP1600,1,3044
2004,173487,3/98/1 00:00:00,Pets,PT1200,1,3045
2005,173487,3/98/1 00:00:00,Pets,PT2200,4,3046
2006,173487,3/98/1 00:00:00,Pets,PT3500,1,3047
2007,187940,5/98/8 00:00:00,Gardening,GD3300,1,3048
2008,220966,9/98/26 00:00:00,Collectibles,CC2500,4,3049
2009,101611,5/00/3 00:00:00,Pets,PT3200,4,305
2010,106696,6/00/7 00:00:00,Sports,SP2000,1,3050
2011,114164,7/00/22 00:00:00,Toys,TY4500,1,3051
2012,138791,11/00/30 00:00:00,Sports,SP2200,3,3052
2013,144765,12/00/31 00:00:00,Sports,SP2600,1,3053
2014,145145,01/01/2002 0:00:00,Software,SW6180,1,3054
2015,146642,01/01/10 0:00:00,Toys,TY5100,1,3055
2016,151473,02/01/2005 0:00:00,Sports,SP1600,1,3056
2017,99073,1/97/4 00:00:00,Sports,SP1300,4,3057
2018,99073,1/97/4 00:00:00,Sports,SP3300,3,3058
2019,100580,1/97/16 00:00:00,Pets,PT3300,1,3059
2020,111714,3/97/31 00:00:00,Gardening,GD3100,3,306
2021,124536,6/97/9 00:00:00,Pets,PT4400,1,3060
2022,155014,11/97/17 00:00:00,Toys,TY3400,1,3061
2023,158051,12/97/3 00:00:00,Pets,PT2000,1,3062
2024,160888,12/97/18 00:00:00,Sports,SP2200,1,3063
2025,162079,12/97/24 00:00:00,Sports,SP1100,1,3064
2026,164520,1/98/8 00:00:00,Pets,PT1100,1,3065
2027,164520,1/98/8 00:00:00,Pets,PT1200,1,3066
2028,164520,1/98/8 00:00:00,Pets,PT2000,1,3067
2029,191815,5/98/25 00:00:00,Pets,PT3100,3,3068
2030,200960,7/98/3 00:00:00,Software,SW5493,1,3069
2031,216721,9/98/8 00:00:00,Sports,SP3400,1,307
2032,230172,11/98/4 00:00:00,Gardening,GD4300,3,3070
2033,99073,4/00/13 00:00:00,Sports,SP1300,4,3071
2034,99073,4/00/13 00:00:00,Sports,SP3300,3,3072
2035,100580,4/00/25 00:00:00,Pets,PT3300,1,3073
2036,111714,7/00/8 00:00:00,Gardening,GD3100,3,3074
2037,124536,9/00/16 00:00:00,Pets,PT4400,1,3075
2038,155014,02/01/24 0:00:00,Toys,TY3400,1,3076
2039,158051,03/01/12 0:00:00,Pets,PT2000,1,3077
2040,160888,03/01/27 0:00:00,Sports,SP2200,1,3078
2041,162079,04/01/2002 0:00:00,Sports,SP1100,1,3079
2042,164520,04/01/17 0:00:00,Pets,PT1100,1,308
2043,164520,04/01/17 0:00:00,Pets,PT1200,1,3080
2044,164520,04/01/17 0:00:00,Pets,PT2000,1,3081
2045,100581,1/97/16 00:00:00,Toys,TY3500,4,3082
2046,104512,2/97/14 00:00:00,Sports,SP2500,1,3083
2047,118149,5/97/6 00:00:00,Pets,PT2100,1,3084
2048,119114,5/97/11 00:00:00,Toys,TY2100,1,3085
2049,189757,5/98/16 00:00:00,Toys,TY2200,1,3086
2050,191593,5/98/24 00:00:00,Sports,SP1100,1,3087
2051,191593,5/98/24 00:00:00,Sports,SP2000,1,3088
2052,191593,5/98/24 00:00:00,Sports,SP2500,1,3089
2053,192747,5/98/29 00:00:00,Sports,SP2700,1,309
2054,192747,5/98/29 00:00:00,Sports,SP2700,1,3090
2055,192747,5/98/29 00:00:00,Sports,SP3200,1,3091
2056,192747,5/98/29 00:00:00,Sports,SP3300,1,3092
2057,196722,6/98/15 00:00:00,Gardening,GD1200,1,3093
2058,197221,6/98/17 00:00:00,Pets,PT1100,1,3094
2059,205594,7/98/23 00:00:00,Pets,PT1000,1,3095
2060,241130,12/98/21 00:00:00,Toys,TY4100,1,3096
2061,100581,4/00/25 00:00:00,Toys,TY3500,4,3097
2062,104512,5/00/24 00:00:00,Sports,SP2500,1,3098
2063,118149,8/00/13 00:00:00,Pets,PT2100,1,3099
2064,119114,8/00/18 00:00:00,Toys,TY2100,1,31
2065,99829,1/97/10 00:00:00,Gardening,GD2100,1,310
2066,124359,6/97/8 00:00:00,Toys,TY1900,1,3100
2067,154816,11/97/16 00:00:00,Sports,SP3000,4,3101
2068,168383,2/98/1 00:00:00,Pets,PT1000,1,3102
2069,168383,2/98/1 00:00:00,Pets,PT3100,1,3103
2070,168383,2/98/1 00:00:00,Pets,PT3500,1,3104
2071,196500,6/98/14 00:00:00,Pets,PT4200,4,3105
2072,207472,7/98/31 00:00:00,Sports,SP1300,1,3106
2073,223860,10/98/8 00:00:00,Pets,PT2400,1,3107
2074,99829,4/00/19 00:00:00,Gardening,GD2100,1,3108
2075,124359,9/00/15 00:00:00,Toys,TY1900,1,3109
2076,154816,02/01/23 0:00:00,Sports,SP3000,4,311
2077,168383,05/01/11 0:00:00,Pets,PT1000,1,3110
2078,168383,05/01/11 0:00:00,Pets,PT3100,1,3111
2079,168383,05/01/11 0:00:00,Pets,PT3500,1,3112
2080,103120,2/97/4 00:00:00,Pets,PT3300,4,3113
2081,105604,2/97/21 00:00:00,Gardening,GD3100,1,3114
2082,115937,4/97/24 00:00:00,Toys,TY1850,1,3115
2083,117982,5/97/5 00:00:00,Sports,SP1600,1,3116
2084,117982,5/97/5 00:00:00,Sports,SP2300,1,3117
2085,117982,5/97/5 00:00:00,Sports,SP2400,1,3118
2086,118560,5/97/8 00:00:00,Toys,TY5200,1,3119
2087,166563,1/98/21 00:00:00,Sports,SP1300,1,312
2088,170722,2/98/14 00:00:00,Toys,TY2500,1,3120
2089,185684,4/98/28 00:00:00,Pets,PT3500,1,3121
2090,205598,7/98/23 00:00:00,Pets,PT1100,3,3122
2091,208380,8/98/4 00:00:00,Toys,TY1850,1,3123
2092,211279,8/98/16 00:00:00,Sports,SP2700,4,3124
2093,103120,5/00/14 00:00:00,Pets,PT3300,4,3125
2094,105604,5/00/31 00:00:00,Gardening,GD3100,1,3126
2095,115937,8/00/1 00:00:00,Toys,TY1850,1,3127
2096,117982,8/00/12 00:00:00,Sports,SP1600,1,3128
2097,117982,8/00/12 00:00:00,Sports,SP2300,1,3129
2098,117982,8/00/12 00:00:00,Sports,SP2400,1,313
2099,118560,8/00/15 00:00:00,Toys,TY5200,1,3130
2100,166563,04/01/30 0:00:00,Sports,SP1300,1,3131
2101,170722,05/01/24 0:00:00,Toys,TY2500,1,3132
2102,106223,2/97/25 00:00:00,Pets,PT3500,2,3133
2103,121182,5/97/22 00:00:00,Sports,SP3400,4,3134
2104,124548,6/97/9 00:00:00,Sports,SP2300,1,3135
2105,125512,6/97/14 00:00:00,Software,SW3909,1,3136
2106,133675,7/97/27 00:00:00,Sports,SP1400,1,3137
2107,133675,7/97/27 00:00:00,Sports,SP2400,1,3138
2108,133675,7/97/27 00:00:00,Sports,SP2500,1,3139
2109,133675,7/97/27 00:00:00,Sports,SP2500,1,314
2110,160713,12/97/17 00:00:00,Toys,TY1200,1,3140
2111,176459,3/98/16 00:00:00,Gardening,GD2400,1,3141
2112,178895,3/98/28 00:00:00,Pets,PT3200,1,3142
2113,191370,5/98/23 00:00:00,Pets,PT3200,4,3143
2114,203518,7/98/14 00:00:00,Sports,SP2400,1,3144
2115,222669,10/98/3 00:00:00,Sports,SP2400,1,3145
2116,236950,12/98/3 00:00:00,Pets,PT3100,1,3146
2117,240215,12/98/17 00:00:00,Toys,TY1100,1,3147
2118,106223,6/00/4 00:00:00,Pets,PT3500,2,3148
2119,121182,8/00/29 00:00:00,Sports,SP3400,4,3149
2120,124548,9/00/16 00:00:00,Sports,SP2300,1,315
2121,125512,9/00/21 00:00:00,Software,SW3909,1,3150
2122,133675,11/00/3 00:00:00,Sports,SP1400,1,3151
2123,133675,11/00/3 00:00:00,Sports,SP2400,1,3152
2124,133675,11/00/3 00:00:00,Sports,SP2500,1,3153
2125,133675,11/00/3 00:00:00,Sports,SP2500,1,3154
2126,160713,03/01/26 0:00:00,Toys,TY1200,1,3155
2127,125915,6/97/16 00:00:00,Software,SW4155,1,3156
2128,129730,7/97/6 00:00:00,Sports,SP1000,1,3157
2129,142643,9/97/12 00:00:00,Software,SW6180,1,3158
2130,173126,2/98/27 00:00:00,Collectibles,CC2300,1,3159
2131,173126,2/98/27 00:00:00,Collectibles,CC3400,4,316
2132,173126,2/98/27 00:00:00,Collectibles,CC4100,1,3160
2133,173126,2/98/27 00:00:00,Collectibles,CC4200,1,3161
2134,190223,5/98/18 00:00:00,Toys,TY3400,1,3162
2135,197478,6/98/18 00:00:00,Pets,PT2400,3,3163
2136,233023,11/98/16 00:00:00,Toys,TY2600,1,3164
2137,238374,12/98/9 00:00:00,Software,SW7383,1,3165
2138,242706,12/98/28 00:00:00,Pets,PT4600,3,3166
2139,125915,9/00/23 00:00:00,Software,SW4155,1,3167
2140,129730,10/00/13 00:00:00,Sports,SP1000,1,3168
2141,142643,12/00/20 00:00:00,Software,SW6180,1,3169
2142,102993,2/97/3 00:00:00,Software,SW7573,1,317
2143,144412,9/97/21 00:00:00,Toys,TY1950,1,3170
2144,158065,12/97/3 00:00:00,Gardening,GD1600,1,3171
2145,168392,2/98/1 00:00:00,Collectibles,CC3700,1,3172
2146,177882,3/98/23 00:00:00,Gardening,GD2200,1,3173
2147,177882,3/98/23 00:00:00,Gardening,GD3300,1,3174
2148,177882,3/98/23 00:00:00,Gardening,GD4000,3,3175
2149,207926,8/98/2 00:00:00,Toys,TY3500,1,3176
2150,210787,8/98/14 00:00:00,Pets,PT3500,1,3177
2151,215734,9/98/4 00:00:00,Sports,SP3200,1,3178
2152,238623,12/98/10 00:00:00,Sports,SP1200,1,3179
2153,242947,12/98/29 00:00:00,Toys,TY2400,2,318
2154,242947,12/98/29 00:00:00,Toys,TY2700,1,3180
2155,242947,12/98/29 00:00:00,Toys,TY4300,1,3181
2156,242947,12/98/29 00:00:00,Toys,TY4500,1,3182
2157,102993,5/00/13 00:00:00,Software,SW7573,1,3183
2158,144412,12/00/29 00:00:00,Toys,TY1950,1,3184
2159,158065,03/01/12 0:00:00,Gardening,GD1600,1,3185
2160,168392,05/01/11 0:00:00,Collectibles,CC3700,1,3186
2161,101098,1/97/20 00:00:00,Gardening,GD1100,1,3187
2162,107649,3/97/6 00:00:00,Pets,PT1100,1,3188
2163,125921,6/97/16 00:00:00,Gardening,GD3300,3,3189
2164,133103,7/97/24 00:00:00,Software,SW1991,1,319
2165,133103,7/97/24 00:00:00,Software,SW4831,2,3190
2166,133103,7/97/24 00:00:00,Software,SW5338,1,3191
2167,133103,7/97/24 00:00:00,Software,SW7585,1,3192
2168,146451,10/97/2 00:00:00,Sports,SP3100,1,3193
2169,154228,11/97/13 00:00:00,Sports,SP1400,1,3194
2170,180621,4/98/5 00:00:00,Gardening,GD3300,4,3195
2171,211285,8/98/16 00:00:00,Toys,TY1850,1,3196
2172,221214,9/98/27 00:00:00,Sports,SP2400,1,3197
2173,230878,11/98/7 00:00:00,Toys,TY4300,1,3198
2174,236233,11/98/30 00:00:00,Software,SW2123,2,3199
2175,236958,12/98/3 00:00:00,Sports,SP2200,1,32
2176,101098,4/00/29 00:00:00,Gardening,GD1100,1,320
2177,107649,6/00/13 00:00:00,Pets,PT1100,1,3200
2178,125921,9/00/23 00:00:00,Gardening,GD3300,3,3201
2179,133103,10/00/31 00:00:00,Software,SW1991,1,3202
2180,133103,10/00/31 00:00:00,Software,SW4831,2,3203
2181,133103,10/00/31 00:00:00,Software,SW5338,1,3204
2182,133103,10/00/31 00:00:00,Software,SW7585,1,3205
2183,146451,01/01/2009 0:00:00,Sports,SP3100,1,3206
2184,154228,02/01/20 0:00:00,Sports,SP1400,1,3207
2185,98689,1/97/1 00:00:00,Sports,SP2200,1,3208
2186,98689,1/97/1 00:00:00,Sports,SP2600,1,3209
2187,98689,1/97/1 00:00:00,Sports,SP3100,2,321
2188,103947,2/97/10 00:00:00,Sports,SP1400,4,3210
2189,114684,4/97/17 00:00:00,Gardening,GD1600,2,3211
2190,136955,8/97/13 00:00:00,Toys,TY4100,1,3212
2191,146274,10/97/1 00:00:00,Pets,PT14OO,4,3213
2192,161086,12/97/19 00:00:00,Toys,TY1600,1,3214
2193,161086,12/97/19 00:00:00,Toys,TY4200,1,3215
2194,161086,12/97/19 00:00:00,Toys,TY4300,4,3216
2195,161086,12/97/19 00:00:00,Toys,TY4600,1,3217
2196,162792,12/97/28 00:00:00,Toys,TY4300,1,3218
2197,183230,4/98/17 00:00:00,Sports,SP1600,1,3219
2198,185042,4/98/25 00:00:00,Toys,TY1800,1,322
2199,227598,10/98/24 00:00:00,Sports,SP1300,1,3220
2200,229229,10/98/31 00:00:00,Gardening,GD16OO,1,3221
2201,98689,4/00/10 00:00:00,Sports,SP2200,1,3222
2202,98689,4/00/10 00:00:00,Sports,SP2600,1,3223
2203,98689,4/00/10 00:00:00,Sports,SP3100,2,3224
2204,103947,5/00/20 00:00:00,Sports,SP14OO,4,3225
2205,114684,7/00/25 00:00:00,Gardening,GD1600,2,3226
2206,136955,11/00/20 00:00:00,Toys,TY4100,1,3227
2207,146274,01/01/2008 0:00:00,Pets,PT1400,4,3228
2208,161086,03/01/28 0:00:00,Toys,TY16OO,1,3229
2209,161086,03/01/28 0:00:00,Toys,TY4200,1,323
2210,161086,03/01/28 0:00:00,Toys,TY4300,4,3230
2211,161086,03/01/28 0:00:00,Toys,TY4600,1,3231
2212,162792,04/01/2006 0:00:00,Toys,TY4300,1,3232
2213,119317,5/97/12 00:00:00,Sports,SP3200,1,3233
2214,124734,6/97/10 00:00:00,Sports,SP1000,1,3234
2215,138810,8/97/23 00:00:00,Toys,TY1850,1,3235
2216,147723,10/97/9 00:00:00,Gardening,GD1001,1,3236
2217,147723,10/97/9 00:00:00,Gardening,GD1400,2,3237
2218,147723,10/97/9 00:00:00,Gardening,GD2300,1,3238
2219,147723,10/97/9 00:00:00,Gardening,GD4200,3,3239
2220,160328,12/97/15 00:00:00,Toys,TY2400,4,324
2221,162092,12/97/24 00:00:00,Pets,PT2400,1,3240
2222,188621,5/98/11 00:00:00,Sports,SP1300,1,3241
2223,195294,6/98/9 00:00:00,Sports,SP2400,1,3242
2224,238629,12/98/10 00:00:00,Pets,PT2400,2,3243
2225,241386,12/98/22 00:00:00,Pets,PT1200,1,3244
2226,119317,8/00/19 00:00:00,Sports,SP3200,1,3245
2227,124734,9/00/17 00:00:00,Sports,SP1000,1,3246
2228,138810,11/00/30 00:00:00,Toys,TY1850,1,3247
2229,147723,01/01/16 0:00:00,Gardening,GD10)!,1,3248
2230,147723,01/01/16 0:00:00,Gardening,GD1400,2,3249
2231,147723,01/01/16 0:00:00,Gardening,GD2300,1,325
2232,147723,01/01/16 0:00:00,Gardening,GD4200,3,3250
2233,160328,03/01/24 0:00:00,Toys,TY2400,4,3251
2234,162092,04/01/2002 0:00:00,Pets,PT2400,1,3252
2235,100457,1/97/15 00:00:00,Gardening,GD2400,1,3253
2236,122695,5/97/30 00:00:00,Sports,SP2400,1,3254
2237,123241,6/97/2 00:00:00,Pets,PT1400,2,3255
2238,123241,6/97/2 00:00:00,Pets,PT2000,1,3256
2239,123241,6/97/2 00:00:00,Pets,PT3400,2,3257
2240,123241,6/97/2 00:00:00,Pets,PT3500,1,3258
2241,133316,7/97/25 00:00:00,Sports,SP3100,1,3259
2242,149740,10/97/20 00:00:00,Toys,TY4500,1,326
2243,165269,1/98/13 00:00:00,Gardening,GD1300,1,3260
2244,172771,2/98/25 00:00:00,Software,SW2842,2,3261
2245,176080,3/98/14 00:00:00,Collectibles,CC4100,1,3262
2246,187238,5/98/5 00:00:00,Pets,PT1200,1,3263
2247,204908,7/98/20 00:00:00,Sports,SP2600,1,3264
2248,219336,9/98/19 00:00:00,Pets,PT2400,1,3265
2249,219336,9/98/19 00:00:00,Pets,PT3200,1,3266
2250,219336,9/98/19 00:00:00,Pets,PT4100,4,3267
2251,219336,9/98/19 00:00:00,Pets,PT4600,1,3268
2252,229027,10/98/30 00:00:00,Pets,PT2300,3,3269
2253,100457,4/00/24 00:00:00,Gardening,GD2400,1,327
2254,122695,9/00/6 00:00:00,Sports,SP2400,1,3270
2255,123241,9/00/9 00:00:00,Pets,PT1400,2,3271
2256,123241,9/00/9 00:00:00,Pets,PT2000,1,3272
2257,123241,9/00/9 00:00:00,Pets,PT3400,2,3273
2258,123241,9/00/9 00:00:00,Pets,PT3500,1,328
2259,133316,11/00/1 00:00:00,Sports,SP3100,1,329
2260,149740,01/01/27 0:00:00,Toys,TY4500,1,33
2261,165269,04/01/22 0:00:00,Gardening,GD1300,1,330
2262,103814,2/97/9 00:00:00,Sports,SP2700,1,331
2263,117988,5/97/5 00:00:00,Sports,SP3300,1,332
2264,141343,9/97/5 00:00:00,Pets,PT1400,1,333
2265,141343,9/97/5 00:00:00,Pets,PT3200,2,334
2266,141343,9/97/5 00:00:00,Pets,PT4600,3,335
2267,143650,9/97/17 00:00:00,Toys,TY3500,1,336
2268,144414,9/97/21 00:00:00,Toys,TY1300,1,337
2269,144414,9/97/21 00:00:00,Toys,TY1850,1,338
2270,144414,9/97/21 00:00:00,Toys,TY1850,4,339
2271,155952,11/97/22 00:00:00,Toys,TY4300,1,34
2272,162976,12/97/29 00:00:00,Sports,SP3100,1,340
2273,171102,2/98/16 00:00:00,Gardening,GD4100,1,341
2274,190931,5/98/21 00:00:00,Toys,TY2700,2,342
2275,191168,5/98/22 00:00:00,Software,SW8511,1,343
2276,195801,6/98/11 00:00:00,Toys,TY4800,1,344
2277,201468,7/98/5 00:00:00,Pets,PT3300,1,345
2278,201468,7/98/5 00:00:00,Pets,PT3400,1,346
2279,201468,7/98/5 00:00:00,Pets,PT3500,2,347
2280,202627,7/98/10 00:00:00,Toys,TY16OO,2,348
2281,213192,8/98/24 00:00:00,Sports,SP3000,1,349
2282,219822,9/98/21 00:00:00,Pets,PT4100,4,35
2283,103814,5/00/19 00:00:00,Sports,SP2700,1,350
2284,117988,8/00/12 00:00:00,Sports,SP3300,1,351
2285,141343,12/00/13 00:00:00,Pets,PT1400,1,352
2286,141343,12/00/13 00:00:00,Pets,PT3200,2,353
2287,141343,12/00/13 00:00:00,Pets,PT4600,3,354
2288,143650,12/00/25 00:00:00,Toys,TY3500,1,355
2289,144414,12/00/29 00:00:00,Toys,TY1300,1,356
2290,144414,12/00/29 00:00:00,Toys,TY1850,1,357
